Date,3A-NW,2A-17,3A-3,3A-4,3A-28
20-Jul-09,12.56,12.89,,10.6,9.67
21-Jul-09,12.52,12.84,,10.6,9.67
22-Jul-09,12.48,12.8,,10.61,9.67
23-Jul-09,12.45,12.75,,10.64,9.68
24-Jul-09,12.44,12.74,,10.63,9.68
25-Jul-09,12.41,12.73,,10.63,9.7
26-Jul-09,12.4,12.7,,10.67,9.73
27-Jul-09,12.37,12.66,,10.71,9.74
28-Jul-09,12.32,12.61,,10.69,9.74
29-Jul-09,12.29,12.58,,10.68,9.75
30-Jul-09,12.28,12.56,,10.68,9.77
31-Jul-09,12.26,12.56,,10.68,9.77
1-Aug-09,12.22,12.57,,10.68,9.76
2-Aug-09,12.2,12.59,,10.68,9.75
3-Aug-09,12.17,12.59,,10.65,9.74
4-Aug-09,12.14,12.59,,10.63,9.73
5-Aug-09,12.13,12.58,,10.62,9.71
6-Aug-09,12.12,12.57,,10.66,9.71
7-Aug-09,12.1,12.56,,10.66,9.72
8-Aug-09,12.08,12.54,,10.66,9.73
9-Aug-09,12.07,12.51,,10.65,9.74
10-Aug-09,12.05,12.49,,10.65,9.76
11-Aug-09,12.04,12.5,,10.65,9.78
12-Aug-09,12.06,12.49,,10.65,9.78
13-Aug-09,12.07,12.49,,10.65,9.79
14-Aug-09,12.06,12.52,,10.64,9.79
15-Aug-09,12.07,12.59,,10.67,9.8
16-Aug-09,12.09,12.72,,10.73,9.84
17-Aug-09,12.06,12.74,,10.72,9.85
18-Aug-09,12.03,12.76,,10.72,9.86
19-Aug-09,12.02,12.8,,10.72,9.86
20-Aug-09,12,12.83,,10.72,9.86
21-Aug-09,12.02,12.84,,10.71,9.85
22-Aug-09,12.13,12.85,,10.72,9.85
23-Aug-09,12.12,12.91,,10.78,9.86
24-Aug-09,12.15,12.94,,10.77,9.89
25-Aug-09,12.19,12.98,,10.8,9.88
26-Aug-09,12.19,13,,10.8,9.88
27-Aug-09,12.19,13.04,,10.79,9.88
28-Aug-09,12.2,13.08,,10.77,9.87
29-Aug-09,12.21,13.12,,10.76,9.87
30-Aug-09,12.2,13.16,,10.75,9.85
31-Aug-09,12.21,13.2,,10.74,9.85
1-Sep-09,12.28,13.23,,10.77,9.87
2-Sep-09,12.27,13.3,,10.85,9.9
3-Sep-09,12.31,13.35,,10.81,9.9
4-Sep-09,12.39,13.44,,10.85,9.89
5-Sep-09,12.45,13.49,,10.94,9.93
6-Sep-09,12.49,13.55,,10.94,9.97
7-Sep-09,12.52,13.56,,10.93,9.97
8-Sep-09,12.54,13.5,,10.92,9.98
9-Sep-09,12.56,13.44,,10.92,9.99
10-Sep-09,12.59,13.44,,10.91,10
11-Sep-09,12.65,13.43,,10.96,10.01
12-Sep-09,12.68,13.4,,10.99,10.05
13-Sep-09,12.71,13.37,,11.04,10.09
14-Sep-09,12.71,13.35,,11.09,10.15
15-Sep-09,12.68,13.34,,11.09,10.16
16-Sep-09,12.66,13.31,,11.1,10.16
17-Sep-09,12.63,13.26,,11.11,10.17
18-Sep-09,12.59,13.25,,11.11,10.2
19-Sep-09,12.56,13.27,,11.14,10.25
20-Sep-09,12.54,13.26,,11.17,10.27
21-Sep-09,12.52,13.18,,11.18,10.27
22-Sep-09,12.5,13.14,,11.18,10.27
23-Sep-09,12.48,13.15,,11.18,10.26
24-Sep-09,12.47,13.2,,11.18,10.26
25-Sep-09,12.45,13.23,,11.18,10.26
26-Sep-09,12.41,13.27,,11.18,10.26
27-Sep-09,12.47,13.31,,11.19,10.26
28-Sep-09,12.46,13.34,,11.23,10.27
29-Sep-09,12.47,13.35,,11.24,10.28
30-Sep-09,12.45,13.35,,11.23,10.27
1-Oct-09,12.44,13.37,,11.21,10.27
2-Oct-09,12.45,13.41,,11.19,10.27
3-Oct-09,12.46,13.41,,11.16,10.26
4-Oct-09,12.46,13.41,,11.14,10.24
5-Oct-09,12.46,13.42,,11.12,10.23
6-Oct-09,12.45,13.42,,11.09,10.22
7-Oct-09,12.47,13.41,,11.08,10.21
8-Oct-09,12.45,13.4,,11.06,10.2
9-Oct-09,12.42,13.4,,11.04,10.18
10-Oct-09,12.39,13.39,,11.01,10.16
11-Oct-09,12.36,13.37,,10.98,10.14
12-Oct-09,12.32,13.36,,10.96,10.11
13-Oct-09,12.28,13.34,,10.93,10.08
14-Oct-09,12.24,13.32,,10.91,10.05
15-Oct-09,12.21,13.3,,10.89,10.03
16-Oct-09,12.17,13.28,,10.86,10.01
17-Oct-09,12.14,13.24,,10.84,9.99
18-Oct-09,12.1,13.19,,10.8,9.96
19-Oct-09,12.06,13.15,,10.76,9.92
20-Oct-09,12.03,13.11,,10.73,9.9
21-Oct-09,12,13.07,,10.7,9.89
22-Oct-09,11.99,13.04,,10.72,9.89
23-Oct-09,12,13.06,,10.71,9.89
24-Oct-09,11.99,13.05,,10.7,9.89
25-Oct-09,11.98,13.04,,10.7,9.9
26-Oct-09,11.95,13.02,,10.68,9.89
27-Oct-09,11.92,13.01,,10.65,9.87
28-Oct-09,11.9,12.99,,10.64,9.86
29-Oct-09,11.87,12.96,,10.61,9.85
30-Oct-09,11.85,12.94,,10.6,9.84
31-Oct-09,11.82,12.91,,10.57,9.83
1-Nov-09,11.8,12.89,,10.55,9.82
2-Nov-09,11.78,12.86,,10.53,9.8
3-Nov-09,11.76,12.84,,10.5,9.79
4-Nov-09,11.73,12.83,,10.48,9.77
5-Nov-09,11.71,12.82,,10.45,9.77
6-Nov-09,11.69,12.8,,10.43,9.75
7-Nov-09,11.67,12.78,,10.4,9.74
8-Nov-09,11.65,12.76,,10.38,9.73
9-Nov-09,11.63,12.74,,10.36,9.71
10-Nov-09,11.61,12.72,,10.34,9.7
11-Nov-09,11.62,12.71,,10.33,9.71
12-Nov-09,11.61,12.7,,10.32,9.72
13-Nov-09,11.59,12.68,,10.3,9.72
14-Nov-09,11.58,12.66,,10.28,9.73
15-Nov-09,11.56,12.65,,10.27,9.73
16-Nov-09,11.55,12.63,,10.25,9.73
17-Nov-09,11.54,12.61,,10.24,9.73
18-Nov-09,11.52,12.59,,10.23,9.73
19-Nov-09,11.51,12.57,,10.21,9.74
20-Nov-09,11.5,12.55,,10.2,9.75
21-Nov-09,11.49,12.54,,10.19,9.75
22-Nov-09,11.48,12.52,,10.19,9.75
23-Nov-09,11.47,12.51,,10.18,9.75
24-Nov-09,11.46,12.49,,10.17,9.75
25-Nov-09,11.51,12.5,,10.2,9.82
26-Nov-09,11.58,12.54,,10.24,9.87
27-Nov-09,11.56,12.53,,10.23,9.86
28-Nov-09,11.55,12.52,,10.22,9.85
29-Nov-09,11.53,12.5,,10.21,9.84
30-Nov-09,11.52,12.49,,10.2,9.84
1-Dec-09,11.51,12.48,,10.2,9.84
2-Dec-09,11.5,12.46,,10.2,9.84
3-Dec-09,11.5,12.46,,10.19,9.84
4-Dec-09,11.49,12.46,,10.18,9.84
5-Dec-09,11.51,12.5,,10.19,9.86
6-Dec-09,11.51,12.51,,10.2,9.86
7-Dec-09,11.5,12.51,,10.2,9.86
8-Dec-09,11.49,12.5,,10.2,9.85
9-Dec-09,11.48,12.48,,10.19,9.85
10-Dec-09,11.47,12.46,,10.19,9.85
11-Dec-09,11.46,12.43,,10.18,9.84
12-Dec-09,11.45,12.4,,10.18,9.84
13-Dec-09,11.44,12.44,,10.18,9.84
14-Dec-09,11.43,12.41,,10.17,9.83
15-Dec-09,11.42,12.38,,10.17,9.85
16-Dec-09,11.42,12.35,,10.18,9.89
17-Dec-09,11.41,12.34,,10.21,9.94
18-Dec-09,11.47,12.5,,10.24,9.95
19-Dec-09,11.52,12.52,,10.27,9.96
20-Dec-09,11.51,12.5,,10.27,9.94
21-Dec-09,11.5,12.48,,10.26,9.93
22-Dec-09,11.49,12.48,,10.25,9.92
23-Dec-09,11.48,12.48,,10.25,9.92
24-Dec-09,11.48,12.48,,10.24,9.92
25-Dec-09,11.49,12.45,,10.25,9.91
26-Dec-09,11.58,12.4,,10.24,9.91
27-Dec-09,11.65,12.35,,10.24,9.9
28-Dec-09,11.69,12.3,,10.24,9.9
29-Dec-09,11.69,12.25,,10.23,9.89
30-Dec-09,11.7,12.2,,10.23,9.89
31-Dec-09,11.7,12.16,,10.23,9.89
1-Jan-10,11.7,12.13,,10.24,9.9
2-Jan-10,11.72,12.1,,10.24,9.91
3-Jan-10,11.71,12.07,,10.23,9.9
4-Jan-10,11.7,12.04,,10.23,9.89
5-Jan-10,11.69,12,,10.22,9.89
6-Jan-10,11.68,11.97,,10.22,9.88
7-Jan-10,11.69,11.95,,10.22,9.88
8-Jan-10,11.7,11.93,,10.22,9.88
9-Jan-10,11.72,11.91,,10.23,9.9
10-Jan-10,11.74,11.91,,10.22,9.92
11-Jan-10,11.74,11.89,,10.21,9.92
12-Jan-10,11.74,11.87,,10.21,9.91
13-Jan-10,11.73,11.85,,10.21,9.9
14-Jan-10,11.73,11.84,,10.21,9.9
15-Jan-10,11.72,11.83,,10.21,9.9
16-Jan-10,11.72,11.82,,10.22,9.89
17-Jan-10,11.75,11.83,,10.29,9.9
18-Jan-10,11.76,11.83,,10.31,9.93
19-Jan-10,11.75,11.82,,10.28,9.93
20-Jan-10,11.74,11.81,,10.27,9.94
21-Jan-10,11.73,11.79,,10.27,9.93
22-Jan-10,11.72,11.78,,10.27,9.92
23-Jan-10,11.71,11.76,,10.26,9.91
24-Jan-10,11.7,11.76,,10.26,9.91
25-Jan-10,11.7,11.75,,10.26,9.89
26-Jan-10,11.69,11.75,,10.25,9.88
27-Jan-10,11.67,11.73,,10.22,9.88
28-Jan-10,11.66,11.72,,10.21,9.88
29-Jan-10,11.65,11.7,,10.2,9.88
30-Jan-10,11.63,11.69,,10.2,9.87
31-Jan-10,11.63,11.69,,10.19,9.86
1-Feb-10,11.65,11.69,,10.2,9.89
2-Feb-10,11.69,11.71,,10.24,9.91
3-Feb-10,11.71,11.71,,10.25,9.91
4-Feb-10,11.73,11.71,,10.25,9.9
5-Feb-10,11.76,11.7,,10.26,9.9
6-Feb-10,11.8,11.7,,10.26,9.91
7-Feb-10,11.82,11.68,,10.24,9.89
8-Feb-10,11.84,11.67,,10.22,9.87
9-Feb-10,11.86,11.66,,10.23,9.86
10-Feb-10,11.88,11.65,,10.21,9.84
11-Feb-10,11.89,11.63,,10.18,9.83
12-Feb-10,11.91,11.63,,10.19,9.82
13-Feb-10,11.96,11.67,,10.19,9.82
14-Feb-10,11.95,11.66,,10.17,9.81
15-Feb-10,11.93,11.66,,10.16,9.8
16-Feb-10,11.92,11.64,,10.14,9.78
17-Feb-10,11.9,11.63,,10.13,9.76
18-Feb-10,11.88,11.63,,10.11,9.74
19-Feb-10,11.87,11.62,,10.09,9.73
20-Feb-10,11.86,11.61,,10.08,9.72
21-Feb-10,11.84,11.6,,10.07,9.7
22-Feb-10,11.84,11.6,,10.09,9.7
23-Feb-10,11.83,11.6,,10.08,9.68
24-Feb-10,11.82,11.62,,10.09,9.7
25-Feb-10,11.82,11.68,,10.1,9.72
26-Feb-10,11.81,11.68,,10.07,9.71
27-Feb-10,11.82,11.69,,10.06,9.71
28-Feb-10,11.83,11.73,,10.06,9.69
1-Mar-10,11.83,11.73,,10.03,9.68
2-Mar-10,11.85,11.77,,10.04,9.67
3-Mar-10,11.87,11.8,,10.03,9.65
4-Mar-10,11.87,11.8,,10,9.63
5-Mar-10,11.86,11.78,,9.97,9.61
6-Mar-10,11.85,11.78,,9.95,9.59
7-Mar-10,11.83,11.77,,9.93,9.57
8-Mar-10,11.82,11.77,,9.92,9.55
9-Mar-10,11.81,11.77,,9.92,9.53
10-Mar-10,11.8,11.76,,9.91,9.52
11-Mar-10,11.79,11.75,,9.91,9.5
12-Mar-10,11.93,11.81,,9.94,9.48
13-Mar-10,12.03,11.88,,9.96,9.5
14-Mar-10,12.01,11.88,,9.93,9.48
15-Mar-10,12.01,11.86,,9.91,9.46
16-Mar-10,12.01,11.84,,9.89,9.44
17-Mar-10,12.05,11.84,,9.89,9.43
18-Mar-10,12.1,11.84,,9.87,9.43
19-Mar-10,12.14,11.83,,9.86,9.41
20-Mar-10,12.15,11.82,,9.84,9.39
21-Mar-10,12.14,11.82,,9.84,9.37
22-Mar-10,12.13,11.89,,9.84,9.35
23-Mar-10,12.1,11.97,,9.83,9.34
24-Mar-10,12.08,12.05,,9.8,9.32
25-Mar-10,12.05,12.11,,9.79,9.3
26-Mar-10,12.04,12.17,,9.92,9.4
27-Mar-10,12.02,12.2,,9.94,9.43
28-Mar-10,11.99,12.21,,9.93,9.43
29-Mar-10,12.1,12.36,,9.98,9.44
30-Mar-10,12.12,12.4,,9.99,9.44
31-Mar-10,12.1,12.38,,9.98,9.44
1-Apr-10,12.1,12.36,,9.98,9.44
2-Apr-10,12.1,12.34,,9.98,9.43
3-Apr-10,12.09,12.32,,9.98,9.42
4-Apr-10,12.07,12.29,,9.98,9.4
5-Apr-10,12.05,12.26,,9.97,9.39
6-Apr-10,12.02,12.24,,9.96,9.37
7-Apr-10,11.99,12.22,,9.95,9.35
8-Apr-10,11.97,12.2,,9.94,9.34
9-Apr-10,11.95,12.18,,9.93,9.33
10-Apr-10,11.93,12.16,,9.92,9.31
11-Apr-10,11.92,12.15,,9.92,9.3
12-Apr-10,11.93,12.15,,9.95,9.31
13-Apr-10,11.92,12.15,,9.95,9.31
14-Apr-10,11.9,12.14,,9.94,9.31
15-Apr-10,11.89,12.1,,9.93,9.31
16-Apr-10,11.88,12.07,,9.92,9.3
17-Apr-10,11.88,12.06,,9.91,9.3
18-Apr-10,11.97,12.05,,9.94,9.36
19-Apr-10,12.09,12.07,,10.03,9.45
20-Apr-10,12.08,12.07,,10.03,9.49
21-Apr-10,12.07,12.13,,10.04,9.53
22-Apr-10,12.09,12.1,,10.04,9.5
23-Apr-10,12.11,12.06,,10.03,9.48
24-Apr-10,12.13,12.02,,10.03,9.46
25-Apr-10,12.16,11.99,,10.02,9.44
26-Apr-10,12.36,12.1,,10.1,9.53
27-Apr-10,12.44,12.15,,10.15,9.61
28-Apr-10,12.44,12.1,,10.14,9.6
29-Apr-10,12.45,12.07,,10.14,9.6
30-Apr-10,12.46,12.04,,10.14,9.59
1-May-10,12.45,12.01,,10.14,9.58
2-May-10,12.43,11.99,,10.14,9.56
3-May-10,12.4,11.97,,10.13,9.55
4-May-10,12.37,11.96,,10.11,9.53
5-May-10,12.33,11.94,,10.1,9.52
6-May-10,12.3,11.93,,10.09,9.5
7-May-10,12.28,11.93,,10.07,9.49
8-May-10,12.27,11.91,,10.05,9.47
9-May-10,12.25,11.89,,10.04,9.45
10-May-10,12.22,11.88,,10.02,9.43
11-May-10,12.21,11.87,,10,9.41
12-May-10,12.19,11.86,,9.98,9.38
13-May-10,12.17,11.84,,9.96,9.36
14-May-10,12.15,11.82,,9.94,9.34
15-May-10,12.12,11.82,,9.93,9.31
16-May-10,12.09,11.81,,9.92,9.3
17-May-10,12.12,11.8,,9.91,9.3
18-May-10,12.19,11.8,,9.89,9.32
19-May-10,12.16,11.81,,9.87,9.34
20-May-10,12.13,11.86,,9.88,9.37
21-May-10,12.09,11.86,,9.87,9.35
22-May-10,12.05,11.86,,9.85,9.33
23-May-10,12.02,11.84,,9.83,9.3
24-May-10,11.98,11.82,,9.82,9.27
25-May-10,11.95,11.81,,9.8,9.27
26-May-10,11.94,11.81,,9.79,9.3
27-May-10,11.92,11.79,,9.77,9.26
28-May-10,11.93,11.77,,9.74,9.25
29-May-10,11.96,11.77,,9.74,9.28
30-May-10,11.94,11.76,,9.75,9.28
31-May-10,11.92,11.76,,9.74,9.27
1-Jun-10,11.95,11.76,,9.75,9.26
2-Jun-10,11.95,11.76,,9.76,9.23
3-Jun-10,11.93,11.77,,9.74,9.23
4-Jun-10,11.91,11.8,,9.73,9.25
5-Jun-10,11.9,11.8,,9.72,9.24
6-Jun-10,11.94,11.81,,9.71,9.22
7-Jun-10,12.02,11.81,,9.69,9.21
8-Jun-10,12.14,11.81,,9.68,9.2
9-Jun-10,12.21,11.84,,9.68,9.24
10-Jun-10,12.25,11.93,,9.67,9.24
11-Jun-10,12.26,12.01,,9.65,9.26
12-Jun-10,12.26,12.08,,9.65,9.34
13-Jun-10,12.25,12.19,,9.65,9.34
14-Jun-10,12.24,12.27,,9.66,9.34
15-Jun-10,12.22,12.32,,9.65,9.31
16-Jun-10,12.21,12.35,,9.64,9.29
17-Jun-10,12.2,12.36,,9.68,9.28
18-Jun-10,12.2,12.38,,9.82,9.27
19-Jun-10,12.17,12.47,,9.85,9.28
20-Jun-10,12.18,12.46,,9.86,9.3
21-Jun-10,12.24,12.42,,9.84,9.28
22-Jun-10,12.25,12.38,,9.81,9.26
23-Jun-10,12.27,12.32,,9.79,9.24
24-Jun-10,12.26,12.28,,9.78,9.22
25-Jun-10,12.24,12.24,,9.75,9.2
26-Jun-10,12.23,12.19,,9.73,9.18
27-Jun-10,12.23,12.15,,9.72,9.17
28-Jun-10,12.2,12.1,,9.7,9.16
29-Jun-10,12.19,12.06,,9.69,9.14
30-Jun-10,12.23,12.02,,9.69,9.19
1-Jul-10,12.27,11.98,,9.71,9.24
2-Jul-10,12.27,11.95,,9.71,9.23
3-Jul-10,12.28,11.94,,9.72,9.3
4-Jul-10,12.31,11.96,,9.77,9.36
5-Jul-10,12.35,12.01,,9.86,9.37
6-Jul-10,12.42,12.03,,,9.35
7-Jul-10,12.5,12.03,,,9.34
8-Jul-10,12.56,12.02,,,9.34
9-Jul-10,12.61,12,,,9.37
10-Jul-10,12.65,12,,10.18,9.38
11-Jul-10,12.69,12.02,,10.15,9.38
12-Jul-10,12.67,12.06,,10.13,9.37
13-Jul-10,12.66,12.09,,10.11,9.36
14-Jul-10,12.65,12.12,,10.1,9.38
15-Jul-10,12.65,12.14,,10.11,9.4
16-Jul-10,12.64,12.19,,10.13,9.39
17-Jul-10,12.63,12.19,,10.11,9.37
18-Jul-10,12.61,12.18,,10.09,9.34
19-Jul-10,12.59,12.16,,10.09,9.33
20-Jul-10,12.58,12.15,,10.07,9.33
21-Jul-10,12.56,12.12,,10.05,9.31
22-Jul-10,12.54,12.09,,10.03,9.29
23-Jul-10,12.55,12.09,,10.06,9.32
24-Jul-10,12.56,12.11,,10.08,9.34
25-Jul-10,12.59,12.08,,10.08,9.35
26-Jul-10,12.65,12.08,,10.09,9.38
27-Jul-10,12.63,12.06,,10.09,9.35
28-Jul-10,12.61,12.02,,10.08,9.33
29-Jul-10,12.58,11.99,,10.07,9.31
30-Jul-10,12.56,,,10.06,9.31
31-Jul-10,12.54,,,10.05,9.31
1-Aug-10,12.52,,,10.04,9.3
2-Aug-10,12.5,,,10.04,9.29
3-Aug-10,12.48,,,10.04,9.29
4-Aug-10,12.51,,,10.14,9.36
5-Aug-10,12.57,12,,10.34,9.45
6-Aug-10,12.6,12,,10.32,9.47
7-Aug-10,12.59,11.98,,10.31,9.5
8-Aug-10,12.62,11.97,,10.34,9.52
9-Aug-10,12.64,11.98,,10.39,9.58
10-Aug-10,12.68,11.99,,10.45,9.64
11-Aug-10,12.68,12.05,,10.53,9.72
12-Aug-10,12.65,12.04,,10.52,9.73
13-Aug-10,12.62,12.03,,10.52,9.73
14-Aug-10,12.59,12.02,,10.51,9.73
15-Aug-10,12.6,12.01,,10.53,9.78
16-Aug-10,12.63,12,,10.55,9.81
17-Aug-10,12.63,11.99,,10.59,9.82
18-Aug-10,12.68,11.99,,10.6,9.83
19-Aug-10,12.68,11.99,,10.6,9.83
20-Aug-10,12.74,11.99,,10.64,9.85
21-Aug-10,12.7,11.99,,10.62,9.84
22-Aug-10,12.71,11.99,,10.64,9.85
23-Aug-10,12.72,12,,10.62,9.85
24-Aug-10,12.69,12.03,,10.62,9.85
25-Aug-10,12.66,12.07,,10.64,9.86
26-Aug-10,12.65,12.1,,10.65,9.88
27-Aug-10,12.69,12.13,,10.63,9.88
28-Aug-10,12.69,12.16,,10.61,9.87
29-Aug-10,12.68,12.23,,10.59,9.86
30-Aug-10,12.68,12.41,,10.59,9.88
31-Aug-10,12.66,12.46,,10.6,9.94
1-Sep-10,12.63,12.5,,10.58,9.92
2-Sep-10,12.59,12.52,,10.56,9.91
3-Sep-10,12.55,12.56,,10.55,9.91
4-Sep-10,12.52,12.62,,10.54,9.91
5-Sep-10,12.51,12.72,,10.57,9.91
6-Sep-10,12.53,12.79,,10.55,9.89
7-Sep-10,12.52,12.83,,10.56,9.9
8-Sep-10,12.54,12.9,,10.59,9.92
9-Sep-10,12.58,12.9,,10.62,9.91
10-Sep-10,12.64,12.88,,10.66,9.92
11-Sep-10,12.71,12.87,,10.66,9.93
12-Sep-10,12.72,12.87,,10.66,9.95
13-Sep-10,12.72,12.87,,10.65,9.95
14-Sep-10,12.71,12.88,,10.65,9.97
15-Sep-10,12.7,12.9,,10.68,10.02
16-Sep-10,12.69,12.9,,10.68,10.03
17-Sep-10,12.67,12.89,,10.68,10.02
18-Sep-10,12.65,12.85,,10.68,10
19-Sep-10,12.62,12.81,,10.66,9.98
20-Sep-10,12.59,12.76,,10.65,9.97
21-Sep-10,12.56,12.71,,10.64,9.95
22-Sep-10,12.53,12.71,,10.63,9.94
23-Sep-10,12.54,12.76,,10.66,9.96
24-Sep-10,12.59,12.86,,10.72,10
25-Sep-10,12.6,12.94,,10.76,10.02
26-Sep-10,12.58,12.94,,10.75,10.02
27-Sep-10,12.57,12.94,,10.74,10.01
28-Sep-10,12.58,12.98,,10.74,9.99
29-Sep-10,12.62,13.07,,10.84,10.08
30-Sep-10,12.62,13.11,,10.88,10.12
1-Oct-10,12.59,13.11,,10.87,10.11
2-Oct-10,12.57,13.12,,10.85,10.1
3-Oct-10,12.55,13.12,,10.83,10.08
4-Oct-10,12.52,13.1,,10.81,10.07
5-Oct-10,12.48,13.08,,10.78,10.05
6-Oct-10,12.45,13.05,,10.75,10.04
7-Oct-10,12.41,13.03,,10.72,10.02
8-Oct-10,12.38,13.02,,10.7,10
9-Oct-10,12.35,13.02,,10.67,9.98
10-Oct-10,12.32,13.01,,10.65,9.97
11-Oct-10,12.29,12.99,,10.63,9.95
12-Oct-10,12.26,12.98,,10.61,9.94
13-Oct-10,12.23,12.96,,10.59,9.93
14-Oct-10,12.21,12.95,,10.58,9.92
15-Oct-10,12.18,12.92,,10.56,9.91
16-Oct-10,12.16,12.91,,10.54,9.9
17-Oct-10,12.13,12.89,,10.51,9.88
18-Oct-10,12.12,12.88,,10.49,9.87
19-Oct-10,12.1,12.86,,10.47,9.85
20-Oct-10,12.08,12.84,,10.46,9.84
21-Oct-10,12.07,12.83,,10.44,9.82
22-Oct-10,12.05,12.82,,10.41,9.79
23-Oct-10,12.03,12.81,,10.39,9.77
24-Oct-10,12.01,12.82,,10.38,9.76
25-Oct-10,11.99,12.85,,10.37,9.74
26-Oct-10,11.97,12.85,,10.35,9.73
27-Oct-10,11.95,12.85,,10.31,9.72
28-Oct-10,11.93,12.84,,10.3,9.71
29-Oct-10,11.91,12.83,,10.28,9.7
30-Oct-10,11.89,12.84,,10.26,9.68
31-Oct-10,11.87,12.84,,10.24,9.67
1-Nov-10,11.85,12.85,,10.23,9.69
2-Nov-10,11.87,12.87,,10.24,9.69
3-Nov-10,11.89,12.89,,10.22,9.68
4-Nov-10,11.94,12.93,,10.24,9.7
5-Nov-10,11.93,12.93,,10.24,9.71
6-Nov-10,11.9,12.91,,10.21,9.7
7-Nov-10,11.88,12.89,,10.19,9.68
8-Nov-10,11.86,12.88,,10.17,9.67
9-Nov-10,11.84,12.88,,10.16,9.66
10-Nov-10,11.82,12.87,,10.14,9.65
11-Nov-10,11.8,12.84,,10.13,9.65
12-Nov-10,11.78,12.81,,10.12,9.66
13-Nov-10,11.77,12.78,,10.1,9.66
14-Nov-10,11.75,12.75,,10.09,9.66
15-Nov-10,11.73,12.73,,10.08,9.66
16-Nov-10,11.72,12.7,,10.08,9.66
17-Nov-10,11.7,12.68,,10.06,9.66
18-Nov-10,11.69,12.65,,10.05,9.66
19-Nov-10,11.67,12.62,,10.04,9.66
20-Nov-10,11.66,12.6,,10.03,9.65
21-Nov-10,11.64,12.58,,10.02,9.65
22-Nov-10,11.63,12.57,,10.01,9.65
23-Nov-10,11.63,12.55,,10,9.65
24-Nov-10,11.62,12.53,,9.99,9.64
25-Nov-10,11.61,12.51,,9.98,9.64
26-Nov-10,11.6,12.5,,9.97,9.63
27-Nov-10,11.59,12.48,,9.97,9.63
28-Nov-10,11.58,12.47,,9.98,9.64
29-Nov-10,11.57,12.45,,9.98,9.64
30-Nov-10,11.56,12.43,,9.96,9.63
1-Dec-10,11.55,12.41,,9.95,9.62
2-Dec-10,11.53,12.38,,9.94,9.6
3-Dec-10,11.52,12.35,,9.91,9.6
4-Dec-10,11.51,12.33,,9.9,9.59
5-Dec-10,11.5,12.3,,9.89,9.58
6-Dec-10,11.49,12.28,,9.88,9.56
7-Dec-10,11.48,12.25,,9.86,9.55
8-Dec-10,11.46,12.23,,9.84,9.53
9-Dec-10,11.46,12.21,,9.83,9.53
10-Dec-10,11.45,12.2,,9.83,9.53
11-Dec-10,11.45,12.18,,9.82,9.52
12-Dec-10,11.44,12.18,,9.81,9.51
13-Dec-10,11.42,12.16,,9.8,9.49
14-Dec-10,11.4,12.13,,9.78,9.47
15-Dec-10,11.39,12.12,,9.76,9.47
16-Dec-10,11.38,12.09,,9.76,9.46
17-Dec-10,11.37,12.09,,9.75,9.45
18-Dec-10,11.41,12.08,,9.77,9.49
19-Dec-10,11.46,12.08,,9.81,9.54
20-Dec-10,11.46,12.08,,9.81,9.52
21-Dec-10,11.45,12.08,,9.8,9.51
22-Dec-10,11.44,12.08,,9.79,9.49
23-Dec-10,11.43,12.08,,9.78,9.48
24-Dec-10,11.41,12.07,,9.77,9.47
25-Dec-10,11.4,12.06,,9.76,9.46
26-Dec-10,11.43,12.06,,9.74,9.45
27-Dec-10,11.42,12.04,,9.73,9.44
28-Dec-10,11.41,12.03,,9.72,9.42
29-Dec-10,11.4,12.02,,9.71,9.42
30-Dec-10,11.39,12.02,,9.7,9.4
31-Dec-10,11.38,12.01,,9.7,9.39
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
